Model,Option,Fill Method,Train R^2,Test R^2,Validation R^2,CTGAN R^2,Noise R^2,VAE R^2,Copula R^2
KNeighbors,ctgan,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-0.4817079670206683,-0.8294072683504083,-1.2171410635313058,0.20035734729153276,-1.4716734597824837,-2.8881683630087354,-0.48786117768617254
KNeighbors,ctgan,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-0.47340377938260536,-0.8350053424284076,-1.5248643827848882,0.20035734729153276,-1.408432394040911,-2.8881683630087354,-0.48786117768617254
KNeighbors,noise,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.5160200500822174,0.5460090266258382,0.28471329330315154,-0.9026270307548936,0.908133357435412,-17.79636224691613,0.05463868448670517
KNeighbors,noise,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.08443715544339991,-0.012400444855957815,-0.48248317158668463,-0.8717967319473334,0.8950657504242951,-17.79636224691613,0.049068630653501866
KNeighbors,noise,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.5227956475941979,0.3709845298303882,0.28525532657175423,-0.902316611624693,0.8860629059410116,-17.79636224691613,0.09387963642479824
KNeighbors,vae,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",-0.2993450796385275,-0.5606660078340882,-0.7645621306016785,-0.15082387491367877,-0.6723595870466073,0.9082712641459405,-0.5431939420335576
KNeighbors,vae,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-0.2993450796385275,-0.5606660078340882,-0.7711725293396765,-0.15082387491367877,-0.6723595870466073,0.9082712641459405,-0.5431939420335576
KNeighbors,vae,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-0.2993450796385275,-0.5606660078340882,-0.764562130601679,-0.15082387491367877,-0.6723595870466073,0.9082712641459405,-0.5431939420335576
KNeighbors,copula,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.19713922426850494,0.13603443623275846,-0.6680600956880751,-0.3805095584513316,0.25410195176247297,-3.7564270918953806,0.43378699483621497
KNeighbors,copula,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.28051791209830157,0.019316122296356375,-0.18426528198583259,-0.3805095584513316,0.05230108152053159,-3.7564270918953806,0.43378699483621497
KNeighbors,copula,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.15466927247669116,0.011083112492461633,-0.753068746196778,-0.3805095584513316,0.2590457639026188,-3.7564270918953806,0.43378699483621497
MLPRegressor,general,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",-247.07910411163977,-101.31828699963413,-608.444249123217,-150117.59005293663,-1077.580209448677,-4509.61550574857,-523.1861933012883
MLPRegressor,general,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-435.1087439768206,-237.15233213195447,-1716.2826871851878,-142894.5605089381,-1297.738540145969,-5202.496674285819,-617.3482922497053
MLPRegressor,general,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-256.88363080347534,-76.32586459791438,-670.434009976776,-146645.0526373165,-1085.5120327842637,-4853.38777302424,-622.6702398411219
MLPRegressor,ctgan,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",-8.842063774002353,-3.19986939934524,-4.010621667480931,-3.996115276553472,-6.663347604090754,0.2381650356618371,-7.010966848956453
MLPRegressor,ctgan,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-5.384460759071241,-2.2544804504407914,-4.1014488137082115,-3.996115276553472,-4.355307410102405,0.2381650356618371,-7.010966848956453
MLPRegressor,ctgan,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-5.157251896209161,-1.59083697253344,-3.532173942001836,-3.996115276553472,-6.204653251765894,0.2381650356618371,-7.010966848956453
MLPRegressor,noise,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",-0.3110802610000347,-0.5588756013578877,-46.04266403712803,-181.8877490208362,-0.6298115788369527,0.8504831694320045,-1.6383744750106826
MLPRegressor,noise,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-8.182169629250827,-29.617812245505572,-2.7810675215400997,-732.5924449285332,0.13286187567848518,-1.124300307472363,-5.117267064888228
MLPRegressor,noise,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-0.27467465847757544,0.4581234018276874,-9.074898242428855,-102.7848465181988,0.03468631678038303,0.8643909541270577,-1.6390797834213542
MLPRegressor,vae,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",-127.65572990649613,-98.28766318018836,-536.984026431357,-1165.8214394214974,-166.33650445084555,-42.512589620238664,-173.93304053956268
MLPRegressor,vae,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-144.9503825050033,-197.49491434439386,-1122.1016082462352,-1165.8214394214974,-173.5281300283142,-42.512589620238664,-173.93304053956268
MLPRegressor,vae,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-51.88911019571157,-23.45108931238521,-276.39149528016526,-1165.8214394214974,-78.99586167463458,-42.512589620238664,-173.93304053956268
MLPRegressor,copula,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",-2.9254619332749643,-1.5812870304822173,-82.45174675130066,-560.1796474644026,-8.398895069552067,-64.00651552233977,-3.999167874938234
MLPRegressor,copula,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-6.195097225777506,-14.882527915914183,-38.120595875005414,-560.1796474644026,-9.493562391793546,-64.00651552233977,-3.999167874938234
MLPRegressor,copula,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-3.0209468319927932,-1.5573505057908235,-32.10573028167113,-560.1796474644026,-7.874498165227735,-64.00651552233977,-3.999167874938234
BayesianRidge,general,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.7857387686207711,0.6508189382358454,0.537026979976661,-0.7473122866340844,0.7169397742099587,-1.5020106749799518,0.6079873036444001
BayesianRidge,general,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.7118131573566411,0.560001836515385,0.5180038959592773,-0.7750660299403045,0.7585791021915427,-0.9394128509348445,0.665030812984209
BayesianRidge,general,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.6342794665973825,0.6163441766565435,0.5206348602102981,-0.5230119621206317,0.7025596230639932,-2.2282806784621854,0.6319956600733801
BayesianRidge,ctgan,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",-0.237935892625309,-0.3169460356069498,-1.1199708015164176,0.009347850483380049,-0.6868839329987781,0.0852080503003797,-0.18754837052159545
BayesianRidge,ctgan,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-0.23767200560091184,-0.346056363637921,-1.1751167579611437,0.009347850483380049,-0.6922685266549329,0.0852080503003797,-0.18754837052159545
BayesianRidge,ctgan,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-0.24146341702220164,-0.3231427639378286,-1.1386558133572366,0.009347850483380049,-0.6954208598720957,0.0852080503003797,-0.18754837052159545
BayesianRidge,noise,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.6716283333070765,0.6244667557680159,0.5531298084939327,-0.7217348748685759,0.7740516553812857,-0.01766513315350493,0.6871383554417532
BayesianRidge,noise,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.6940126976526306,0.48368259068071473,0.39683339938487927,-0.7109151052605849,0.778835064996095,-0.4358483408123468,0.6583001314150487
BayesianRidge,noise,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.676928410999653,0.6300908241446397,0.6610121435529133,-0.43543878732546615,0.766160880606962,-0.496629366109856,0.1536120404775997
BayesianRidge,vae,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",-0.05816409375522924,-0.3069178113670772,-0.7648929194325851,-4.8758172867552245,-0.3962838082649367,0.9965288403261539,-0.16747785597866605
BayesianRidge,vae,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-0.10685330840100904,-0.3117012596820359,-1.0235130560040901,-4.8758172867552245,-0.42685551377235376,0.9965288403261539,-0.16747785597866605
BayesianRidge,vae,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-3.3194928631942515,-0.30371869995564715,-4.625198988756823,-4.8758172867552245,-1.237171142433413,0.9965288403261539,-0.16747785597866605
BayesianRidge,copula,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.656471198265749,0.5786775061043321,0.505638986372394,-0.7705546173002746,0.7490834106543183,0.08777156329859814,0.6991777021181138
BayesianRidge,copula,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.6700666538163724,0.3953212630273917,0.11754357428881879,-0.7705546173002746,0.7320517263920514,0.08777156329859814,0.6991777021181138
BayesianRidge,copula,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.5929032702118436,0.6019150984510542,0.4368961201180903,-0.7705546173002746,0.7154623106644135,0.08777156329859814,0.6991777021181138
XGBoost,general,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.9988454289164883,0.5896976846790591,0.3820424421797026,-0.38671051516453026,0.7932344117444813,-1.1887693008904665,0.48156460803009715
XGBoost,general,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.9992893289895848,0.7904008061950963,0.33548901840436096,-0.4278969783273301,0.7824659324240377,-0.6174625777118554,0.39258398989371535
XGBoost,general,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.9770152811933087,0.5634960164431244,0.44129472557055227,-0.34876146500347094,0.8071729754474397,-1.078070408847759,0.5583360513153334
XGBoost,ctgan,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",-0.4854857541036033,-0.7530306844152712,-3.3489908676013487,0.6250108803894728,-1.205631931254303,-0.050723133498012496,-0.5925813809925322
XGBoost,ctgan,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-0.47989328546138577,-0.5905537233857547,-2.8789197103579647,0.6250108803894728,-1.280619507550408,-0.050723133498012496,-0.5925813809925322
XGBoost,ctgan,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-0.5498541509580215,-0.7134273189270268,-2.974046581558078,0.6250108803894728,-1.2003861804949483,-0.050723133498012496,-0.5925813809925322
XGBoost,noise,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.9449652460498154,0.9879067980638483,0.6265243732883317,-0.5600692534554457,0.9879492951071833,-2.534798637553981,0.4262138929324182
XGBoost,noise,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.906104585644183,0.6508276307369703,0.4931665685578328,-0.4751120792039858,0.9924831558861029,-4.409068062399368,0.39944440220309274
XGBoost,noise,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.9277650074112432,0.989285239071342,0.9112518045055418,-0.4219606532784739,0.9681195930762516,-2.741662371414267,0.4473616937338676
XGBoost,vae,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.48053584536919225,0.5209436083796753,0.1445186006437007,-0.31764554952675694,0.4716301425585868,0.9997675023083511,0.49052914100837053
XGBoost,vae,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.5074870513564897,0.2858542080148908,-0.09484877552861071,-0.31764554952675694,0.47936234253939525,0.9997675023083511,0.49052914100837053
XGBoost,vae,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.4720810292152078,0.4335283270644932,-0.0920753172302129,-0.31764554952675694,0.4622941524171117,0.9997675023083511,0.49052914100837053
XGBoost,copula,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.5527455599290472,0.4982903104354035,0.2762908274226732,-0.39897200189590354,0.5394132659503861,0.6340491524215786,0.9981041712155154
XGBoost,copula,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.5804927298786207,0.436042859373299,0.131134550401534,-0.39897200189590354,0.5605056192441369,0.6340491524215786,0.9981041712155154
XGBoost,copula,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.5311122221906335,0.3880737559590618,0.26743888504052593,-0.39897200189590354,0.506544953108752,0.6340491524215786,0.9981041712155154
LightGBM,general,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.9893476655614805,0.6931916007736396,0.41844612594330355,-0.44928624125631855,0.7245635568891828,0.048054086997269096,0.33634486105601025
LightGBM,general,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.9858416314975118,0.7417684321794892,0.47448046051344384,-0.43954784004666636,0.742002962696402,-1.0400807876245683,0.44783330717756376
LightGBM,general,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.9622004936254797,0.618804057095967,0.4486864096451544,-0.3526219512986286,0.7771581254764227,0.3159966446473612,0.5374048857144871
LightGBM,ctgan,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",-0.5056622128852022,-0.8509299113511593,-3.154480861072061,0.9879788012036094,-1.1494900417596376,-1.6745373340536784,-0.4631504567627931
LightGBM,ctgan,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",-0.4361684799446801,-0.8292318937680814,-2.691939839895283,0.9879788012036094,-1.0850796389063802,-1.6745373340536784,-0.4631504567627931
LightGBM,ctgan,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",-0.4656696269763241,-0.786971182858637,-2.7933154743336965,0.9879788012036094,-1.1055106734174651,-1.6745373340536784,-0.4631504567627931
LightGBM,noise,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.9573466402942786,0.9470692593432747,0.5446454474960234,-0.5946315285998176,0.996561344087364,-2.069221533391253,0.2776751616833322
LightGBM,noise,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.8791836604545554,0.23133208315748255,0.62526642687016,-0.6663277658530529,0.9966398807237842,-8.285678546782197,0.12634022737545003
LightGBM,noise,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.5316530537914811,0.9805657619063811,0.7308645377336261,-0.5655043075640165,0.9761535323250414,-11.613964136944455,0.367693952991074
LightGBM,vae,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.4279513680873309,0.43703681307404785,-0.04222701849289345,-0.33211750546649044,0.38431273367567065,0.9976281198242889,0.43393436601873214
LightGBM,vae,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.4549678932289586,0.1475036879871202,-0.2948648550922739,-0.33211750546649044,0.39973043508626194,0.9976281198242889,0.43393436601873214
LightGBM,vae,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.3892902002091738,0.29077480133001066,-0.34804007017791894,-0.33211750546649044,0.37425724007944505,0.9976281198242889,0.43393436601873214
LightGBM,copula,"{'half_nans': 'median', 'one_third_nans': 'mean', 'small_nas': 'ffill', 'unclear_columns': 'drop'}",0.526446629053146,0.49306153296143984,0.12619628721622012,-0.4138430464325522,0.4830251380788021,0.3564082463089736,0.9939868630019022
LightGBM,copula,"{'half_nans': 'mean', 'one_third_nans': 'bfill', 'small_nas': 'bfill', 'unclear_columns': 'drop'}",0.5312613713250349,0.3975116751912555,0.028141102033836463,-0.4138430464325522,0.5015530239259349,0.3564082463089736,0.9939868630019022
LightGBM,copula,"{'half_nans': 'median', 'one_third_nans': 'median', 'small_nas': 'mode', 'unclear_columns': 'drop'}",0.478099574981782,0.49604603921079327,0.11324378097218457,-0.4138430464325522,0.4527301848473101,0.3564082463089736,0.9939868630019022
